551771, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.362877, 1.000000, 3.000000, 0.000000, 13.721521, 3.355276, 15.343542, 28.456276, 12.392250, -30.318144, 400.196625, 0.261005, 0.437152, 0.000000
551772, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.333084, 1.000000, 3.000000, 0.000000, 13.555449, 3.332804, 15.113383, 28.456276, 12.367430, -30.324800, 401.736359, 0.256509, 0.437152, 0.000000
551773, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.312298, 1.000000, 3.000000, 0.000000, 13.461027, 3.283228, 14.886423, 28.456276, 12.323523, -29.248047, 403.346527, 0.252096, 0.437152, 0.000000
551774, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.285900, 1.000000, 3.000000, 0.000000, 13.400557, 3.275896, 14.756866, 28.456276, 12.255402, -28.918890, 403.946472, 0.247795, 0.437152, 0.000000
551775, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.262230, 1.000000, 3.000000, 0.000000, 13.314226, 3.260676, 14.673715, 28.456276, 12.115335, -28.824440, 403.553406, 0.243528, 0.437152, 0.000000
551776, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.241962, 1.000000, 3.000000, 0.000000, 13.223022, 3.237849, 14.547196, 28.456276, 11.855711, -28.630537, 403.349152, 0.239281, 0.437152, 0.000000
551777, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.225876, 1.000000, 3.000000, 0.000000, 13.115123, 3.207332, 14.401572, 28.456276, 11.706923, -28.305500, 403.629791, 0.235074, 0.437152, 0.000000
551778, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.208981, 1.000000, 3.000000, 0.000000, 13.001339, 3.192248, 14.270684, 28.456276, 11.745797, -28.181288, 403.725677, 0.230900, 0.437152, 0.000000
551779, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.194565, 1.000000, 3.000000, 0.000000, 12.893867, 3.173270, 14.145677, 28.456276, 11.709538, -27.940731, 403.546021, 0.226754, 0.437152, 0.000000
551780, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.179142, 1.000000, 3.000000, 0.000000, 12.755406, 3.165904, 14.021029, 28.456276, 11.499019, -27.614920, 403.508118, 0.222652, 0.437152, 0.000000
551781, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.169296, 1.000000, 3.000000, 0.000000, 12.574282, 3.139115, 13.915347, 28.456276, 11.377992, -27.362114, 403.620972, 0.218596, 0.437152, 0.000000
551782, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.157299, 1.000000, 3.000000, 0.000000, 12.411900, 3.131633, 13.827292, 28.456276, 11.396032, -27.093313, 404.490417, 0.214581, 0.437152, 0.000000
551783, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.149910, 1.000000, 3.000000, 0.000000, 12.314919, 3.108686, 13.729354, 28.456276, 11.304892, -26.878944, 405.598602, 0.210603, 0.437152, 0.000000
551784, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.141884, 1.000000, 3.000000, 0.000000, 12.227541, 3.097414, 13.611854, 28.456276, 11.129936, -26.653414, 405.175751, 0.206659, 0.437152, 0.000000
551785, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.134014, 1.000000, 3.000000, 0.000000, 12.131147, 3.090051, 13.481541, 28.456276, 11.037888, -26.575375, 403.472351, 0.202739, 0.437152, 0.000000
551786, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.126884, 1.000000, 3.000000, 0.000000, 12.038787, 3.082664, 13.359139, 28.456276, 11.010366, -26.156145, 403.725464, 0.198859, 0.437152, 0.000000
551787, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.125336, 1.000000, 3.000000, 0.000000, 11.965709, 3.055836, 13.258145, 28.456276, 10.927576, -26.061796, 406.672668, 0.195019, 0.437152, 0.000000
551788, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.118732, 1.000000, 3.000000, 0.000000, 11.884805, 3.059973, 13.168520, 28.456276, 10.796329, -25.967146, 408.516998, 0.191193, 0.437152, 0.000000
551789, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.117519, 1.000000, 3.000000, 0.000000, 11.761105, 3.040889, 13.067977, 28.456276, 10.666434, -25.690588, 407.802124, 0.187397, 0.437152, 0.000000
551790, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.112373, 1.000000, 3.000000, 0.000000, 11.633121, 3.045165, 12.930458, 28.456276, 10.521827, -25.453638, 406.133087, 0.183642, 0.437152, 0.000000
551791, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.110657, 1.000000, 3.000000, 0.000000, 11.552616, 3.034025, 12.761803, 28.456276, 10.382970, -25.225130, 404.658569, 0.179925, 0.437152, 0.000000
551792, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.109085, 1.000000, 3.000000, 0.000000, 11.508770, 3.026701, 12.613153, 28.456276, 10.277284, -24.949541, 404.339600, 0.176249, 0.437152, 0.000000
551793, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.105389, 1.000000, 3.000000, 0.000000, 11.423183, 3.030849, 12.520061, 28.456276, 10.269864, -24.637665, 406.122314, 0.172622, 0.437152, 0.000000
551794, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.105152, 1.000000, 3.000000, 0.000000, 11.304614, 3.019471, 12.431565, 28.456276, 10.299413, -24.573822, 407.389496, 0.169025, 0.437152, 0.000000
551795, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.102154, 1.000000, 3.000000, 0.000000, 11.201567, 3.023701, 12.309792, 28.456276, 10.188515, -24.359489, 406.135315, 0.165451, 0.437152, 0.000000
551796, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.103580, 1.000000, 3.000000, 0.000000, 11.114357, 3.008525, 12.192320, 28.456276, 9.962685, -24.094576, 404.643311, 0.161916, 0.437152, 0.000000
551797, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.100716, 1.000000, 3.000000, 0.000000, 11.015587, 3.016579, 12.089769, 28.456276, 9.825270, -23.848665, 405.413696, 0.158422, 0.437152, 0.000000
551798, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.098991, 1.000000, 3.000000, 0.000000, 10.924401, 3.016904, 11.977268, 28.456276, 9.809660, -23.761995, 406.202698, 0.154958, 0.437152, 0.000000
551799, 4, 10.075000, 22.049999, 0.340000, 677.000000, 39.099159, 1.000000, 3.000000, 0.000000, 10.847032, 3.009480, 11.860700, 28.456276, 9.763525, -23.520193, 404.785522, 0.151520, 0.437152, 0.000000
